source_dataset,subject_id_candidate,audited_subject_id,identity,identity_audit_status,known_downstream_overlap,excluded,exclusion_reason,audit_method,audit_evidence,audit_notes,audit_scope
Eyes_Japan_Dataset,Eyes_Japan_Dataset::ichige,ichige,Eyes_Japan_Dataset::ichige,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
Eyes_Japan_Dataset,Eyes_Japan_Dataset::kaiwa,kaiwa,Eyes_Japan_Dataset::kaiwa,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
Eyes_Japan_Dataset,Eyes_Japan_Dataset::kanno,kanno,Eyes_Japan_Dataset::kanno,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
Eyes_Japan_Dataset,Eyes_Japan_Dataset::kawaguchi,kawaguchi,Eyes_Japan_Dataset::kawaguchi,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
Eyes_Japan_Dataset,Eyes_Japan_Dataset::kudo,kudo,Eyes_Japan_Dataset::kudo,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
Eyes_Japan_Dataset,Eyes_Japan_Dataset::shiono,shiono,Eyes_Japan_Dataset::shiono,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
Eyes_Japan_Dataset,Eyes_Japan_Dataset::takiguchi,takiguchi,Eyes_Japan_Dataset::takiguchi,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
Eyes_Japan_Dataset,Eyes_Japan_Dataset::yamaoka,yamaoka,Eyes_Japan_Dataset::yamaoka,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
Eyes_Japan_Dataset,Eyes_Japan_Dataset::yokoyama,yokoyama,Eyes_Japan_Dataset::yokoyama,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::10,10,KIT::10,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::11,11,KIT::11,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::12,12,KIT::12,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::1226,1226,KIT::1226,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::1229,1229,KIT::1229,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::1297,1297,KIT::1297,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::1346,1346,KIT::1346,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::1347,1347,KIT::1347,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::1487,1487,KIT::1487,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::167,167,KIT::167,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::1717,1717,KIT::1717,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::1721,1721,KIT::1721,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::1747,1747,KIT::1747,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::183,183,KIT::183,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::200,200,KIT::200,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::205,205,KIT::205,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::291,291,KIT::291,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::3,3,KIT::3,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::314,314,KIT::314,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::317,317,KIT::317,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::348,348,KIT::348,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::359,359,KIT::359,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::378,378,KIT::378,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::379,379,KIT::379,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::4,4,KIT::4,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::421,421,KIT::421,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::423,423,KIT::423,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::424,424,KIT::424,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::425,425,KIT::425,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::441,441,KIT::441,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::442,442,KIT::442,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::471,471,KIT::471,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::513,513,KIT::513,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::551,551,KIT::551,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::572,572,KIT::572,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::575,575,KIT::575,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::576,576,KIT::576,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::6,6,KIT::6,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::63,63,KIT::63,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::674,674,KIT::674,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::675,675,KIT::675,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::7,7,KIT::7,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::725,725,KIT::725,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::8,8,KIT::8,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::883,883,KIT::883,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::9,9,KIT::9,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::912,912,KIT::912,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::917,917,KIT::917,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::948,948,KIT::948,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::950,950,KIT::950,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::952,952,KIT::952,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::955,955,KIT::955,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::965,965,KIT::965,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::969,969,KIT::969,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
KIT,KIT::987,987,KIT::987,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
MPI_HDM05,MPI_HDM05::bk,bk,MPI_HDM05::bk,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
MPI_HDM05,MPI_HDM05::dg,dg,MPI_HDM05::dg,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
MPI_HDM05,MPI_HDM05::mm,mm,MPI_HDM05::mm,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
MPI_HDM05,MPI_HDM05::tr,tr,MPI_HDM05::tr,approved,false,false,,source-scoped folder ID reconciliation,https://files.is.tue.mpg.de/black/papers/amass_iccv_poster.pdf,"The number of source-scoped candidate IDs matches the AMASS-published subject count for this source. No source-level overlap with the downstream datasets named in the local methodology was found. known_downstream_overlap=false means no known match, not independently proven person-level disjointness.",time-bounded-source-identity-v1
